Specimen_Number,Specimen_Part,Identified_Name,Accepted_Name,Accepted_Rank,Length,Width,Height,Circumference,Genus,Longitude,Latitude
88466,scapula,UNKNOWN,Shantungosaurus giganteus,species,1300,,,,Shantungosaurus,,
88467,humerus,UNKNOWN,Shantungosaurus giganteus,species,996,,,,Shantungosaurus,,
88468,humerus,UNKNOWN,Shantungosaurus giganteus,species,987,,,,Shantungosaurus,,
88469,humerus,UNKNOWN,Shantungosaurus giganteus,species,1050,,,,Shantungosaurus,,
88470,humerus,UNKNOWN,Shantungosaurus giganteus,species,1000,,,,Shantungosaurus,,
88471,ulna,UNKNOWN,Shantungosaurus giganteus,species,1040,,,,Shantungosaurus,,
88472,ulna,UNKNOWN,Shantungosaurus giganteus,species,1034,,,,Shantungosaurus,,
88473,ulna,UNKNOWN,Shantungosaurus giganteus,species,950,,,,Shantungosaurus,,
88474,ulna,UNKNOWN,Shantungosaurus giganteus,species,990,,,,Shantungosaurus,,
88475,radius,UNKNOWN,Shantungosaurus giganteus,species,888,,,,Shantungosaurus,,
88476,radius,UNKNOWN,Shantungosaurus giganteus,species,915,,,,Shantungosaurus,,
88477,radius,UNKNOWN,Shantungosaurus giganteus,species,940,,,,Shantungosaurus,,
88478,femur,UNKNOWN,Shantungosaurus giganteus,species,1661,,,,Shantungosaurus,,
88479,femur,UNKNOWN,Shantungosaurus giganteus,species,1650,,,,Shantungosaurus,,
88480,femur,UNKNOWN,Shantungosaurus giganteus,species,1700,,,,Shantungosaurus,,
88481,tibia,UNKNOWN,Shantungosaurus giganteus,species,1477,,,,Shantungosaurus,,
88482,tibia,UNKNOWN,Shantungosaurus giganteus,species,1494,,,,Shantungosaurus,,
88483,tibia,UNKNOWN,Shantungosaurus giganteus,species,1440,,,,Shantungosaurus,,
88484,fibula,UNKNOWN,Shantungosaurus giganteus,species,1402,,,,Shantungosaurus,,
88485,fibula,UNKNOWN,Shantungosaurus giganteus,species,1386,,,,Shantungosaurus,,
88486,fibula,UNKNOWN,Shantungosaurus giganteus,species,1400,,,,Shantungosaurus,,
80447,humerus,UNKNOWN,Shanyangosaurus niupanggouensis,species,116,,,,Shanyangosaurus,,
80448,femora,UNKNOWN,Shanyangosaurus niupanggouensis,species,258,,,,Shanyangosaurus,,
80449,tibia,UNKNOWN,Shanyangosaurus niupanggouensis,species,327,,,,Shanyangosaurus,,
80494,scapula,n. gen. Shenzhousaurus n. sp. orientalis,Shenzhousaurus orientalis,species,185,,,,Shenzhousaurus,120.872200,41.601398
80495,femur,n. gen. Shenzhousaurus n. sp. orientalis,Shenzhousaurus orientalis,species,191,,,,Shenzhousaurus,120.872200,41.601398
56078,humerus,UNKNOWN,Shunosaurus lii,species,670,,,,Shunosaurus,,
56079,radius,UNKNOWN,Shunosaurus lii,species,480,,,,Shunosaurus,,
56080,ulna,UNKNOWN,Shunosaurus lii,species,438,,,,Shunosaurus,,
56081,femur,UNKNOWN,Shunosaurus lii,species,1200,,,,Shunosaurus,,
56082,tibia,UNKNOWN,Shunosaurus lii,species,680,,,,Shunosaurus,,
78468,ulna,n. gen. Shunosaurus n. sp. lii,Shunosaurus lii,species,772,,,,Shunosaurus,104.852501,29.411388
78469,radius,n. gen. Shunosaurus n. sp. lii,Shunosaurus lii,species,702,,,,Shunosaurus,104.852501,29.411388
78470,femur,n. gen. Shunosaurus n. sp. lii,Shunosaurus lii,species,1250,,,,Shunosaurus,104.852501,29.411388
78471,tibia,n. gen. Shunosaurus n. sp. lii,Shunosaurus lii,species,800,,,,Shunosaurus,104.852501,29.411388
78472,fibula,n. gen. Shunosaurus n. sp. lii,Shunosaurus lii,species,800,,,,Shunosaurus,104.852501,29.411388
80477,humerus,n. gen. Shuvuuia n. sp. deserti,Shuvuuia deserti,species,33,,,,Shuvuuia,100.901947,43.664444
85702,skull,n. gen. Silvisaurus n. sp. condrayi,Silvisaurus condrayi,species,332,,253,,Silvisaurus,-97.454498,39.198002
85703,femur,n. gen. Silvisaurus n. sp. condrayi,Silvisaurus condrayi,species,400,,,,Silvisaurus,-97.454498,39.198002
56001,humerus,n. gen. Similicaudipteryx n. sp. yixianensis,Similicaudipteryx yixianensis,species,130,,11,,Similicaudipteryx,121.248100,41.533611
56002,femur,n. gen. Similicaudipteryx n. sp. yixianensis,Similicaudipteryx yixianensis,species,220,,,,Similicaudipteryx,121.248100,41.533611
56003,tibia,n. gen. Similicaudipteryx n. sp. yixianensis,Similicaudipteryx yixianensis,species,240,,,,Similicaudipteryx,121.248100,41.533611
56004,fibula,n. gen. Similicaudipteryx n. sp. yixianensis,Similicaudipteryx yixianensis,species,223,,,,Similicaudipteryx,121.248100,41.533611
61791,humerus,n. gen. Sinornithoides n. sp. youngi,Sinornithoides youngi,species,82.8,,,,Sinornithoides,108.410004,39.360001
61792,radius,n. gen. Sinornithoides n. sp. youngi,Sinornithoides youngi,species,59.1,,,,Sinornithoides,108.410004,39.360001
61793,ulna,n. gen. Sinornithoides n. sp. youngi,Sinornithoides youngi,species,65.0,,,,Sinornithoides,108.410004,39.360001
61794,femur,n. gen. Sinornithoides n. sp. youngi,Sinornithoides youngi,species,140,,11,,Sinornithoides,108.410004,39.360001
61795,tibia,n. gen. Sinornithoides n. sp. youngi,Sinornithoides youngi,species,197.6,,,,Sinornithoides,108.410004,39.360001
78403,skull,n. gen. Sinornithoides n. sp. youngi,Sinornithoides youngi,species,109,,,,Sinornithoides,108.410004,39.360001
78404,scapula,n. gen. Sinornithoides n. sp. youngi,Sinornithoides youngi,species,,,6.2,,Sinornithoides,108.410004,39.360001
78405,coracoid,n. gen. Sinornithoides n. sp. youngi,Sinornithoides youngi,species,30,,27,,Sinornithoides,108.410004,39.360001
78406,coracoid,n. gen. Sinornithoides n. sp. youngi,Sinornithoides youngi,species,30,,,,Sinornithoides,108.410004,39.360001
56151,skull,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,183.1,65.7,,,Sinornithomimus,103.877220,41.286110
56152,scapula,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,204,,,,Sinornithomimus,103.877220,41.286110
56153,coracoid,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,85.1,,,,Sinornithomimus,103.877220,41.286110
56154,humerus,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,212,,,,Sinornithomimus,103.877220,41.286110
56155,ulna,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,147,,,,Sinornithomimus,103.877220,41.286110
56156,radius,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,145,,,,Sinornithomimus,103.877220,41.286110
56157,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,323,,,,Sinornithomimus,103.877220,41.286110
56158,tibia,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,335,,,,Sinornithomimus,103.877220,41.286110
56159,fibula,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,323,,,,Sinornithomimus,103.877220,41.286110
56160,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,165,,,,Sinornithomimus,103.877220,41.286110
56161,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,178,,,,Sinornithomimus,103.877220,41.286110
56162,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,181,,,,Sinornithomimus,103.877220,41.286110
56163,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,184,,,,Sinornithomimus,103.877220,41.286110
56164,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,190,,,,Sinornithomimus,103.877220,41.286110
56165,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,193,,,,Sinornithomimus,103.877220,41.286110
56166,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,194,,,,Sinornithomimus,103.877220,41.286110
56167,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,195,,,,Sinornithomimus,103.877220,41.286110
56168,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,200,,,,Sinornithomimus,103.877220,41.286110
56169,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,201,,,,Sinornithomimus,103.877220,41.286110
56170,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,212,,,,Sinornithomimus,103.877220,41.286110
56171,femur,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,413,,,,Sinornithomimus,103.877220,41.286110
56172,humerus,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,108.2,,,,Sinornithomimus,103.877220,41.286110
56173,radius,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,72.6,,,,Sinornithomimus,103.877220,41.286110
56174,tibia,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,177.1,,,,Sinornithomimus,103.877220,41.286110
56175,humerus,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,99.4,,,,Sinornithomimus,103.877220,41.286110
56176,radius,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,67.9,,,,Sinornithomimus,103.877220,41.286110
56177,tibia,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,180.5,,,,Sinornithomimus,103.877220,41.286110
56178,humerus,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,101.8,,,,Sinornithomimus,103.877220,41.286110
56179,radius,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,79.8,,,,Sinornithomimus,103.877220,41.286110
56180,tibia,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,199.7,,,,Sinornithomimus,103.877220,41.286110
56181,humerus,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,120.2,,,,Sinornithomimus,103.877220,41.286110
56182,tibia,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,205.2,,,,Sinornithomimus,103.877220,41.286110
56183,tibia,n. gen. Sinornithomimus n. sp. dongi,Sinornithomimus dongi,species,441.1,,,,Sinornithomimus,103.877220,41.286110
80748,skull,n. gen. Sinornithosaurus n. sp. millenii,Sinornithosaurus millenii,species,152,,,,Sinornithosaurus,120.872200,41.601398
80749,scapula,n. gen. Sinornithosaurus n. sp. millenii,Sinornithosaurus millenii,species,85,,,,Sinornithosaurus,120.872200,41.601398
80750,coracoid,n. gen. Sinornithosaurus n. sp. millenii,Sinornithosaurus millenii,species,42,,,,Sinornithosaurus,120.872200,41.601398
80751,humerus,n. gen. Sinornithosaurus n. sp. millenii,Sinornithosaurus millenii,species,133,,,,Sinornithosaurus,120.872200,41.601398
80752,humerus,n. gen. Sinornithosaurus n. sp. millenii,Sinornithosaurus millenii,species,134,,,,Sinornithosaurus,120.872200,41.601398
80753,radius,n. gen. Sinornithosaurus n. sp. millenii,Sinornithosaurus millenii,species,106,,,,Sinornithosaurus,120.872200,41.601398
80754,ulna,n. gen. Sinornithosaurus n. sp. millenii,Sinornithosaurus millenii,species,110,,,,Sinornithosaurus,120.872200,41.601398
80755,femur,n. gen. Sinornithosaurus n. sp. millenii,Sinornithosaurus millenii,species,146,,,,Sinornithosaurus,120.872200,41.601398
80756,skull,Sinornithosaurus n. sp. haoiana,Sinornithosaurus haoiana,species,125,,,,Sinornithosaurus,121.138130,41.134010
80757,scapula,Sinornithosaurus n. sp. haoiana,Sinornithosaurus haoiana,species,84.4,,,,Sinornithosaurus,121.138130,41.134010
80758,ulna,Sinornithosaurus n. sp. haoiana,Sinornithosaurus haoiana,species,105.3,,,,Sinornithosaurus,121.138130,41.134010
80412,skull,Sinosauropteryx prima,Sinosauropteryx prima,species,62.5,,,,Sinosauropteryx,120.872200,41.601398
80413,humerus,Sinosauropteryx prima,Sinosauropteryx prima,species,20.3,,,,Sinosauropteryx,120.872200,41.601398
80414,radius,Sinosauropteryx prima,Sinosauropteryx prima,species,12.4,,,,Sinosauropteryx,120.872200,41.601398
80415,femur,Sinosauropteryx prima,Sinosauropteryx prima,species,53.2,,,,Sinosauropteryx,120.872200,41.601398
80416,tibia,Sinosauropteryx prima,Sinosauropteryx prima,species,61,,,,Sinosauropteryx,120.872200,41.601398
80417,scapula,Sinosauropteryx prima,Sinosauropteryx prima,species,31.9,,3.2,,Sinosauropteryx,120.872200,41.601398
80418,ulna,Sinosauropteryx prima,Sinosauropteryx prima,species,15.6,,,,Sinosauropteryx,120.872200,41.601398
80419,skull,Sinosauropteryx prima,Sinosauropteryx prima,species,97.2,,,,Sinosauropteryx,120.872200,41.601398
80420,humerus,Sinosauropteryx prima,Sinosauropteryx prima,species,35.5,,,,Sinosauropteryx,120.872200,41.601398
80421,radius,Sinosauropteryx prima,Sinosauropteryx prima,species,21.0,,,,Sinosauropteryx,120.872200,41.601398
80422,femur,Sinosauropteryx prima,Sinosauropteryx prima,species,86.4,,,,Sinosauropteryx,120.872200,41.601398
80423,tibia,Sinosauropteryx prima,Sinosauropteryx prima,species,97,,,,Sinosauropteryx,120.872200,41.601398
80424,ulna,Sinosauropteryx prima,Sinosauropteryx prima,species,,,,,Sinosauropteryx,120.872200,41.601398
80425,skull,Sinosauropteryx sp.,Sinosauropteryx,genus,86.6,,,,Sinosauropteryx,121.416664,41.366669
80426,humerus,Sinosauropteryx sp.,Sinosauropteryx,genus,24.7,,,,Sinosauropteryx,121.416664,41.366669
80427,ulna,Sinosauropteryx sp.,Sinosauropteryx,genus,21.3,,,,Sinosauropteryx,121.416664,41.366669
80428,tibia,Sinosauropteryx sp.,Sinosauropteryx,genus,72.8,,,,Sinosauropteryx,121.416664,41.366669
80824,skull,n. gen. Sinovenator n. sp. changii,Sinovenator changii,species,90,,,,Sinovenator,120.913269,41.603352
80825,scapula,n. gen. Sinovenator n. sp. changii,Sinovenator changii,species,66,,,,Sinovenator,120.913269,41.603352
80826,femur,n. gen. Sinovenator n. sp. changii,Sinovenator changii,species,117.5,,,,Sinovenator,120.913269,41.603352
80827,tibia,n. gen. Sinovenator n. sp. changii,Sinovenator changii,species,152.9,,,,Sinovenator,120.913269,41.603352
80828,humerus,n. gen. Sinovenator n. sp. changii,Sinovenator changii,species,71,,,,Sinovenator,120.913269,41.603352
80829,radius,n. gen. Sinovenator n. sp. changii,Sinovenator changii,species,87,,,,Sinovenator,120.913269,41.603352
80830,ulna,n. gen. Sinovenator n. sp. changii,Sinovenator changii,species,91,,,,Sinovenator,120.913269,41.603352
80831,femur,n. gen. Sinovenator n. sp. changii,Sinovenator changii,species,105,,,,Sinovenator,120.913269,41.603352
80832,tibiotarsus,n. gen. Sinovenator n. sp. changii,Sinovenator changii,species,148,,,,Sinovenator,120.913269,41.603352
80833,tibiotarsus,n. gen. Sinovenator n. sp. changii,Sinovenator changii,species,146,,,,Sinovenator,120.913269,41.603352
18588,fibula,UNKNOWN,Sinraptor dongi,species,884,,,283,Sinraptor,,
18589,tibia,UNKNOWN,Sinraptor dongi,species,815,,,232,Sinraptor,,
18590,fibula,UNKNOWN,Sinraptor dongi,species,681,,,88,Sinraptor,,
78395,skull,n. gen. Sinraptor n. sp. dongi,Sinraptor dongi,species,900,,,,Sinraptor,90.046516,44.802925
78396,scapula,n. gen. Sinraptor n. sp. dongi,Sinraptor dongi,species,755,,225,,Sinraptor,90.046516,44.802925
78397,femur,n. gen. Sinraptor n. sp. dongi,Sinraptor dongi,species,876,,80,,Sinraptor,90.046516,44.802925
78398,tibia,n. gen. Sinraptor n. sp. dongi,Sinraptor dongi,species,769,,65,250,Sinraptor,90.046516,44.802925
78399,tibia,n. gen. Sinraptor n. sp. dongi,Sinraptor dongi,species,776,,,,Sinraptor,90.046516,44.802925
78400,fibula,n. gen. Sinraptor n. sp. dongi,Sinraptor dongi,species,697,,32,,Sinraptor,90.046516,44.802925
78401,fibula,n. gen. Sinraptor n. sp. dongi,Sinraptor dongi,species,729,,,,Sinraptor,90.046516,44.802925
78402,scapula,n. gen. Sinraptor n. sp. dongi,Sinraptor dongi,species,720,,225,,Sinraptor,90.046516,44.802925
80165,skull,Yangchuanosaurus n. sp. hepingensis,Sinraptor hepingensis,species,1040,,,,Sinraptor,104.771347,29.390814
80166,scapula,Yangchuanosaurus n. sp. hepingensis,Sinraptor hepingensis,species,760,,,,Sinraptor,104.771347,29.390814
80167,scapula,Yangchuanosaurus n. sp. hepingensis,Sinraptor hepingensis,species,740,,,,Sinraptor,104.771347,29.390814
80168,coracoid,Yangchuanosaurus n. sp. hepingensis,Sinraptor hepingensis,species,250,,,,Sinraptor,104.771347,29.390814
80169,femur,Yangchuanosaurus n. sp. hepingensis,Sinraptor hepingensis,species,980,,,,Sinraptor,104.771347,29.390814
80849,skull,n. gen. Sinusonasus n. sp. magnodens,Sinusonasus magnodens,species,109,,,,Sinusonasus,120.913269,41.603352
80850,femur,n. gen. Sinusonasus n. sp. magnodens,Sinusonasus magnodens,species,141,,,,Sinusonasus,120.913269,41.603352
80851,tibia,n. gen. Sinusonasus n. sp. magnodens,Sinusonasus magnodens,species,186,,,,Sinusonasus,120.913269,41.603352
80852,fibula,n. gen. Sinusonasus n. sp. magnodens,Sinusonasus magnodens,species,167,,,,Sinusonasus,120.913269,41.603352
79406,skull,n. gen. Skorpiovenator n. sp. bustingorryi,Skorpiovenator bustingorryi,species,350,,,,Skorpiovenator,-68.807487,-39.235462
3839,m1,UNKNOWN,Smilodon fatalis,species,30,,15,,Smilodon,,
3840,m1,UNKNOWN,Smilodon fatalis,species,27.5,,13.3,,Smilodon,,
3841,m1,UNKNOWN,Smilodon fatalis,species,27.2,,12.4,,Smilodon,,
3842,m1,UNKNOWN,Smilodon fatalis,species,28.75,,13.3,,Smilodon,,
3843,m1,UNKNOWN,Smilodon fatalis,species,25.4,,12.4,,Smilodon,,
3844,m1,UNKNOWN,Smilodon fatalis,species,27.0,,13.2,,Smilodon,,
3845,m1,UNKNOWN,Smilodon gracilis,species,23.3,,10.35,,Smilodon,,
3846,m1,UNKNOWN,Smilodon gracilis,species,21.9,,9.7,,Smilodon,,
3847,m1,UNKNOWN,Smilodon gracilis,species,21.3,,9.7,,Smilodon,,
3848,m1,UNKNOWN,Smilodon gracilis,species,23.0,,10.0,,Smilodon,,
3849,m1,UNKNOWN,Smilodon gracilis,species,23.6,,10.15,,Smilodon,,
3850,m1,UNKNOWN,Smilodon populator,species,28.75,,13.7,,Smilodon,,
3851,m1,UNKNOWN,Smilodon populator,species,28.55,,15.0,,Smilodon,,
104055,Atlas,Smilodon populator,Smilodon populator,species,3.3,,7.87,,Smilodon,-56.583332,-21.133333
104056,"Right mandible, M1",Smilodon populator,Smilodon populator,species,2.85,2.16,,,Smilodon,-56.583332,-21.133333
118165,Radius,Smilodon populator,Smilodon populator,species,270,,,,Smilodon,-48.833332,-24.500000
118166,Radius shaft,Smilodon populator,Smilodon populator,species,,,23,,Smilodon,-48.833332,-24.500000
118167,Radius shaft,Smilodon populator,Smilodon populator,species,,,35,,Smilodon,-48.833332,-24.500000
118168,Distal Radius,Smilodon populator,Smilodon populator,species,50,,75,,Smilodon,-48.833332,-24.500000
118169,Astragali,Smilodon populator,Smilodon populator,species,54,,,,Smilodon,-48.833332,-24.500000
118170,Astragali,Smilodon populator,Smilodon populator,species,,,54,,Smilodon,-48.833332,-24.500000
118171,Femur,Smilodon populator,Smilodon populator,species,382,,,,Smilodon,-48.833332,-24.500000
118172,Femur head,Smilodon populator,Smilodon populator,species,48,,,,Smilodon,-48.833332,-24.500000
118173,Femur,Smilodon populator,Smilodon populator,species,,,111,,Smilodon,-48.833332,-24.500000
118174,Femur shaft,Smilodon populator,Smilodon populator,species,,,34,,Smilodon,-48.833332,-24.500000
118175,Distal Femur,Smilodon populator,Smilodon populator,species,72,,83,,Smilodon,-48.833332,-24.500000
18872,tibia,n. gen. Sonorasaurus n. sp. thompsoni,Sonorasaurus thompsoni,species,980,,145,340,Sonorasaurus,-110.418053,31.811390
18873,radius,n. gen. Sonorasaurus n. sp. thompsoni,Sonorasaurus thompsoni,species,890,,,260,Sonorasaurus,-110.418053,31.811390
18874,ulna,n. gen. Sonorasaurus n. sp. thompsoni,Sonorasaurus thompsoni,species,1050,,,310,Sonorasaurus,-110.418053,31.811390
18875,fibula,n. gen. Sonorasaurus n. sp. thompsoni,Sonorasaurus thompsoni,species,960,,,255,Sonorasaurus,-110.418053,31.811390
71286,femur,n. gen. Sonorasaurus n. sp. thompsoni,Sonorasaurus thompsoni,species,,,,700,Sonorasaurus,-110.418053,31.811390
836,m1,UNKNOWN,Squalodon protervus,species,11.55,,8.65,,Squalodon,,
837,m1,UNKNOWN,Squalodon protervus,species,11.85,,8.9,,Squalodon,,
838,m1,UNKNOWN,Squalodon protervus,species,10.9,,7.25,,Squalodon,,
839,m1,UNKNOWN,Squalodon protervus,species,11.6,,8.85,,Squalodon,,
56091,femur,n. gen. Staurikosaurus n. sp. pricei,Staurikosaurus pricei,species,229,,,,Staurikosaurus,-53.799999,-29.683001
56092,tibia,n. gen. Staurikosaurus n. sp. pricei,Staurikosaurus pricei,species,246,,,,Staurikosaurus,-53.799999,-29.683001
18869,ulna,n. gen. Stegopelta n. sp. landerensis,Stegopelta landerensis,species,385,,45,,Stegopelta,-108.023613,42.832222
18870,ilium,n. gen. Stegopelta n. sp. landerensis,Stegopelta landerensis,species,1231.9,,215.9,,Stegopelta,-108.023613,42.832222
18871,pubis,n. gen. Stegopelta n. sp. landerensis,Stegopelta landerensis,species,300,,112,,Stegopelta,-108.023613,42.832222
18740,scapula,Stegosaurus n. sp. stenops,Stegosaurus stenops,species,620,,,,Stegosaurus,-105.224701,38.539501
18741,humerus,Stegosaurus n. sp. stenops,Stegosaurus stenops,species,551,,,,Stegosaurus,-105.224701,38.539501
18742,ulna,Stegosaurus n. sp. stenops,Stegosaurus stenops,species,540,,,,Stegosaurus,-105.224701,38.539501
18743,radius,Stegosaurus n. sp. stenops,Stegosaurus stenops,species,384,,,,Stegosaurus,-105.224701,38.539501
18744,femur,Stegosaurus n. sp. stenops,Stegosaurus stenops,species,1080,,,,Stegosaurus,-105.224701,38.539501
18745,tibia,Stegosaurus n. sp. stenops,Stegosaurus stenops,species,643,,,,Stegosaurus,-105.224701,38.539501
18746,fibula,Stegosaurus n. sp. stenops,Stegosaurus stenops,species,610,,,,Stegosaurus,-105.224701,38.539501
18747,scapula,Stegosaurus n. sp. stenops,Stegosaurus stenops,species,687,,,,Stegosaurus,-105.224701,38.539501
18748,humerus,Stegosaurus n. sp. stenops,Stegosaurus stenops,species,509,,,,Stegosaurus,-105.224701,38.539501
18911,humerus,Stegosaurus n. sp. ungulatus,Stegosaurus ungulatus,species,590,,,,Stegosaurus,-106.107300,41.882500
